Product_code	Main_category	Sub_category	Product_name	Specifications	Image_path	INR	GBP	CAD	Euro	Date	Company	Product_price	Profit%	Selling price	Folder_path	Image_name	number
SR251	Saree	Pure Cotton Sarees	SR251-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/023_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	023
SR252	Saree	Pure Cotton Sarees	SR252-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/024_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	024
SR253	Saree	Pure Cotton Sarees	SR253-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/025_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	025
SR254	Saree	Pure Cotton Sarees	SR254-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/026_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	026
SR255	Saree	Pure Cotton Sarees	SR255-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/027_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	027
SR256	Saree	Pure Cotton Sarees	SR256-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/028_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	028
SR257	Saree	Pure Cotton Sarees	SR257-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/029_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	029
SR258	Saree	Pure Cotton Sarees	SR258-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/030_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	030
SR259	Saree	Pure Cotton Sarees	SR259-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/031_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	031
SR260	Saree	Pure Cotton Sarees	SR260-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/032_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	032
SR261	Saree	Pure Cotton Sarees	SR261-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/033_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	033
SR262	Saree	Pure Cotton Sarees	SR262-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/034_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	034
SR263	Saree	Pure Cotton Sarees	SR263-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/035_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	035
SR264	Saree	Pure Cotton Sarees	SR264-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/036_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	036
SR265	Saree	Pure Cotton Sarees	SR265-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/037_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	037
SR266	Saree	Floral Weaving Soft Silk Sarees	SR266-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/001_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	001
SR267	Saree	Floral Weaving Soft Silk Sarees	SR267-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/002_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	002
SR268	Saree	Floral Weaving Soft Silk Sarees	SR268-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/003_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	003
SR269	Saree	Floral Weaving Soft Silk Sarees	SR269-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/004_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	004
SR270	Saree	Floral Weaving Soft Silk Sarees	SR270-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/005_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	005
SR271	Saree	Floral Weaving Soft Silk Sarees	SR271-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/006_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	006
SR272	Saree	Floral Weaving Soft Silk Sarees	SR272-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/007_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	007
SR273	Saree	Floral Weaving Soft Silk Sarees	SR273-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/008_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	008
SR274	Saree	Floral Weaving Soft Silk Sarees	SR274-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/009_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	009
SR275	Saree	Floral Weaving Soft Silk Sarees	SR275-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/010_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	010
SR276	Saree	Floral Weaving Soft Silk Sarees	SR276-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/011_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	011
SR277	Saree	Floral Weaving Soft Silk Sarees	SR277-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/012_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	012
SR278	Saree	Floral Weaving Soft Silk Sarees	SR278-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/013_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	013
SR279	Saree	Floral Weaving Soft Silk Sarees	SR279-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/014_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	014
SR280	Saree	Floral Weaving Soft Silk Sarees	SR280-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/015_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	015
SR281	Saree	Floral Weaving Soft Silk Sarees	SR281-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/016_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	016
SR282	Saree	Floral Weaving Soft Silk Sarees	SR282-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/017_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	017
SR283	Saree	Floral Weaving Soft Silk Sarees	SR283-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/018_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	018
SR284	Saree	Floral Weaving Soft Silk Sarees	SR284-Floral Weaving Soft Silk Sarees	"?? Premium soft silk  materials weaved

?? Both side Sleek Border work

?? Attractive color Contrast Pallu and blouse

?? Thread weaving and jacard blouse 

?? Entire Saree  cute flower motifs Weaved"	Products/Sarees/VSRTEX/310725/019_floral_weaving_soft_silk_sarees	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_floral_weaving_soft_silk_sarees	019
SR285	Saree	Embossed Saree Collections	SR285-Embossed Saree Collections	"Saree - 6:25 mts with contrast colour blouse and running blouse

Saree fully embossed  work design

Rich pallu with contrast and running colour grand design work

Royal soft cotton design work"		1487.5	13.77314815	24.79166667	14.875	31-Jul-25	VSRTEX	850	75%	1487.5			
